,purchase_id,customer_id,product_id,quantity,purchase_date,store,name,city,signup_date,product_name,category,price,total_price
1699,T1700,C032,P028,1,2023-10-11 04:00:00,Store A,Charlie Chen,Seattle,2023-04-04,Pillow,Home & Garden,54.92,54.92
1700,T1701,C021,P008,1,2023-10-11 08:00:00,Store B,Hannah Brown,San Francisco,2023-03-02,Webcam,Electronics,1376.55,1376.55
1701,T1702,C087,P001,4,2023-10-11 12:00:00,Store B,Alice Rodriguez,Los Angeles,2023-09-16,Laptop,Electronics,1097.56,4390.24
1702,T1703,C072,P037,1,2023-10-11 16:00:00,Store B,Charlie Kim,Seattle,2023-08-02,Travel Guide,Books,42.4,42.4
1703,T1704,C067,P022,5,2023-10-11 20:00:00,Store A,Quinn Martinez,Seattle,2023-07-18,Blender,Home & Garden,281.8,1409.0
1704,T1705,C087,P006,1,2023-10-12 00:00:00,Store B,Alice Rodriguez,Los Angeles,2023-09-16,Smartphone,Electronics,1413.66,1413.66
1705,T1706,C089,P021,1,2023-10-12 04:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Coffee Maker,Home & Garden,173.69,173.69
1706,T1707,C036,P032,3,2023-10-12 08:00:00,Store C,Bob Davis,San Diego,2023-04-16,Cookbook,Books,37.88,113.64
1707,T1708,C080,P035,1,2023-10-12 12:00:00,Store C,Charlie Rodriguez,Seattle,2023-08-26,Magazine,Books,21.74,21.74
1708,T1709,C032,P015,2,2023-10-12 16:00:00,Store A,Charlie Chen,Seattle,2023-04-04,Shoes,Clothing,130.89,261.78
1709,T1710,C088,P005,5,2023-10-12 20:00:00,Store B,Patricia Patel,San Francisco,2023-09-19,Tablet,Electronics,306.81,1534.05
1710,T1711,C083,P046,1,2023-10-13 00:00:00,Store B,Rachel Martinez,Portland,2023-09-04,Water Bottle,Sports,446.65,446.65
1711,T1712,C099,P050,1,2023-10-13 04:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Skateboard,Sports,295.47,295.47
1712,T1713,C019,P048,2,2023-10-13 08:00:00,Store A,Ian Kim,Portland,2023-02-24,Jump Rope,Sports,197.16,394.32
1713,T1714,C016,P006,1,2023-10-13 12:00:00,Store A,George Rodriguez,Seattle,2023-02-15,Smartphone,Electronics,1413.66,1413.66
1714,T1715,C052,P025,1,2023-10-13 16:00:00,Store A,Charlie Patel,Los Angeles,2023-06-03,Plant Pot,Home & Garden,42.7,42.7
1715,T1716,C050,P046,1,2023-10-13 20:00:00,Store A,Ian Davis,Seattle,2023-05-28,Water Bottle,Sports,446.65,446.65
1716,T1717,C048,P040,1,2023-10-14 00:00:00,Store C,Kevin Singh,San Francisco,2023-05-22,Reference Book,Books,30.45,30.45
1717,T1718,C096,P029,3,2023-10-14 04:00:00,Store A,Hannah Brown,San Francisco,2023-10-13,Candle,Home & Garden,162.72,488.16
1718,T1719,C048,P007,1,2023-10-14 08:00:00,Store A,Kevin Singh,San Francisco,2023-05-22,Headphones,Electronics,1433.2,1433.2
1719,T1720,C051,P040,1,2023-10-14 12:00:00,Store A,Fiona Miller,Sacramento,2023-05-31,Reference Book,Books,30.45,30.45
1720,T1721,C089,P013,2,2023-10-14 16:00:00,Store B,Hannah Lee,San Diego,2023-09-22,Sweater,Clothing,145.67,291.34
1721,T1722,C068,P038,1,2023-10-14 20:00:00,Store B,Alice Rodriguez,San Diego,2023-07-21,Self-Help,Books,44.68,44.68
1722,T1723,C090,P018,1,2023-10-15 00:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,Dress,Clothing,130.65,130.65
1723,T1724,C018,P002,3,2023-10-15 04:00:00,Store C,Teresa Miller,San Francisco,2023-02-21,Mouse,Electronics,457.12,1371.36
1724,T1725,C071,P008,1,2023-10-15 08:00:00,Store C,Ian Anderson,Los Angeles,2023-07-30,Webcam,Electronics,1376.55,1376.55
1725,T1726,C010,P011,3,2023-10-15 12:00:00,Store A,Bob Jackson,Los Angeles,2023-01-28,T-Shirt,Clothing,140.68,422.04
1726,T1727,C017,P033,3,2023-10-15 16:00:00,Store B,Alice Chen,Portland,2023-02-18,Biography,Books,38.1,114.3
1727,T1728,C096,P038,1,2023-10-15 20:00:00,Store C,Hannah Brown,San Francisco,2023-10-13,Self-Help,Books,44.68,44.68
1728,T1729,C033,P048,2,2023-10-16 00:00:00,Store B,Eric Chen,Seattle,2023-04-07,Jump Rope,Sports,197.16,394.32
1729,T1730,C075,P027,1,2023-10-16 04:00:00,Store C,Alice Wilson,Los Angeles,2023-08-11,Curtains,Home & Garden,297.17,297.17
1730,T1731,C065,P020,1,2023-10-16 08:00:00,Store C,Patricia Anderson,Portland,2023-07-12,Scarf,Clothing,42.03,42.03
1731,T1732,C059,P012,3,2023-10-16 12:00:00,Store A,Rachel Wilson,Seattle,2023-06-24,Jeans,Clothing,75.66,226.98
1732,T1733,C096,P043,3,2023-10-16 16:00:00,Store A,Hannah Brown,San Francisco,2023-10-13,Tennis Racket,Sports,330.23,990.69
1733,T1734,C007,P031,1,2023-10-16 20:00:00,Store C,Diana Miller,Seattle,2023-01-19,Fiction Novel,Books,39.63,39.63
1734,T1735,C083,P027,2,2023-10-17 00:00:00,Store A,Rachel Martinez,Portland,2023-09-04,Curtains,Home & Garden,297.17,594.34
1735,T1736,C099,P032,4,2023-10-17 04:00:00,Store C,Oscar Chen,Seattle,2023-10-22,Cookbook,Books,37.88,151.52
1736,T1737,C077,P010,4,2023-10-17 08:00:00,Store C,Quinn Wilson,Los Angeles,2023-08-17,Power Bank,Electronics,72.41,289.64
1737,T1738,C098,P003,2,2023-10-17 12:00:00,Store B,Alice Davis,Portland,2023-10-19,Keyboard,Electronics,85.26,170.52
1738,T1739,C015,P045,1,2023-10-17 16:00:00,Store A,Kevin Jackson,Seattle,2023-02-12,Running Shoes,Sports,400.96,400.96
1739,T1740,C066,P027,1,2023-10-17 20:00:00,Store A,Teresa Davis,San Francisco,2023-07-15,Curtains,Home & Garden,297.17,297.17
1740,T1741,C050,P035,4,2023-10-18 00:00:00,Store A,Ian Davis,Seattle,2023-05-28,Magazine,Books,21.74,86.96
1741,T1742,C087,P031,1,2023-10-18 04:00:00,Store B,Alice Rodriguez,Los Angeles,2023-09-16,Fiction Novel,Books,39.63,39.63
1742,T1743,C100,P015,2,2023-10-18 08:00:00,Store B,Eric Davis,Seattle,2023-10-25,Shoes,Clothing,130.89,261.78
1743,T1744,C049,P016,1,2023-10-18 12:00:00,Store B,Patricia Chen,San Francisco,2023-05-25,Hat,Clothing,58.28,58.28
1744,T1745,C083,P013,1,2023-10-18 16:00:00,Store A,Rachel Martinez,Portland,2023-09-04,Sweater,Clothing,145.67,145.67
1745,T1746,C042,P049,1,2023-10-18 20:00:00,Store A,Diana Lee,San Francisco,2023-05-04,Bicycle,Sports,60.58,60.58
1746,T1747,C077,P035,5,2023-10-19 00:00:00,Store A,Quinn Wilson,Los Angeles,2023-08-17,Magazine,Books,21.74,108.7
1747,T1748,C070,P011,1,2023-10-19 04:00:00,Store B,Eric Brown,Sacramento,2023-07-27,T-Shirt,Clothing,140.68,140.68
1748,T1749,C099,P021,2,2023-10-19 08:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Coffee Maker,Home & Garden,173.69,347.38
1749,T1750,C080,P011,1,2023-10-19 12:00:00,Store C,Charlie Rodriguez,Seattle,2023-08-26,T-Shirt,Clothing,140.68,140.68
1750,T1751,C059,P030,1,2023-10-19 16:00:00,Store B,Rachel Wilson,Seattle,2023-06-24,Picture Frame,Home & Garden,265.05,265.05
1751,T1752,C028,P048,1,2023-10-19 20:00:00,Store C,Quinn Rodriguez,San Francisco,2023-03-23,Jump Rope,Sports,197.16,197.16
1752,T1753,C035,P035,2,2023-10-20 00:00:00,Store A,Quinn Martinez,Sacramento,2023-04-13,Magazine,Books,21.74,43.48
1753,T1754,C045,P022,1,2023-10-20 04:00:00,Store B,Fiona Wilson,Portland,2023-05-13,Blender,Home & Garden,281.8,281.8
1754,T1755,C049,P038,1,2023-10-20 08:00:00,Store A,Patricia Chen,San Francisco,2023-05-25,Self-Help,Books,44.68,44.68
1755,T1756,C094,P031,1,2023-10-20 12:00:00,Store A,Fiona Garcia,San Francisco,2023-10-07,Fiction Novel,Books,39.63,39.63
1756,T1757,C077,P014,1,2023-10-20 16:00:00,Store A,Quinn Wilson,Los Angeles,2023-08-17,Jacket,Clothing,145.27,145.27
1757,T1758,C074,P024,4,2023-10-20 20:00:00,Store A,Teresa Wilson,San Diego,2023-08-08,Lamp,Home & Garden,177.47,709.88
1758,T1759,C028,P050,4,2023-10-21 00:00:00,Store B,Quinn Rodriguez,San Francisco,2023-03-23,Skateboard,Sports,295.47,1181.88
1759,T1760,C094,P049,1,2023-10-21 04:00:00,Store A,Fiona Garcia,San Francisco,2023-10-07,Bicycle,Sports,60.58,60.58
1760,T1761,C087,P032,2,2023-10-21 08:00:00,Store C,Alice Rodriguez,Los Angeles,2023-09-16,Cookbook,Books,37.88,75.76
1761,T1762,C019,P036,4,2023-10-21 12:00:00,Store B,Ian Kim,Portland,2023-02-24,Comic Book,Books,42.37,169.48
1762,T1763,C086,P032,1,2023-10-21 16:00:00,Store A,Alice Patel,Portland,2023-09-13,Cookbook,Books,37.88,37.88
1763,T1764,C076,P015,3,2023-10-21 20:00:00,Store B,Teresa Brown,Los Angeles,2023-08-14,Shoes,Clothing,130.89,392.67
1764,T1765,C022,P043,4,2023-10-22 00:00:00,Store C,Ian Rodriguez,Seattle,2023-03-05,Tennis Racket,Sports,330.23,1320.92
1765,T1766,C069,P035,1,2023-10-22 04:00:00,Store A,Laura Thompson,Seattle,2023-07-24,Magazine,Books,21.74,21.74
1766,T1767,C071,P003,1,2023-10-22 08:00:00,Store C,Ian Anderson,Los Angeles,2023-07-30,Keyboard,Electronics,85.26,85.26
1767,T1768,C037,P016,4,2023-10-22 12:00:00,Store A,Eric Chen,Portland,2023-04-19,Hat,Clothing,58.28,233.12
1768,T1769,C098,P005,2,2023-10-22 16:00:00,Store C,Alice Davis,Portland,2023-10-19,Tablet,Electronics,306.81,613.62
1769,T1770,C094,P021,1,2023-10-22 20:00:00,Store A,Fiona Garcia,San Francisco,2023-10-07,Coffee Maker,Home & Garden,173.69,173.69
1770,T1771,C084,P010,1,2023-10-23 00:00:00,Store B,Charlie Miller,Seattle,2023-09-07,Power Bank,Electronics,72.41,72.41
1771,T1772,C069,P019,1,2023-10-23 04:00:00,Store A,Laura Thompson,Seattle,2023-07-24,Shorts,Clothing,61.2,61.2
1772,T1773,C065,P025,2,2023-10-23 08:00:00,Store B,Patricia Anderson,Portland,2023-07-12,Plant Pot,Home & Garden,42.7,85.4
1773,T1774,C083,P004,2,2023-10-23 12:00:00,Store A,Rachel Martinez,Portland,2023-09-04,Monitor,Electronics,985.93,1971.86
1774,T1775,C076,P029,5,2023-10-23 16:00:00,Store A,Teresa Brown,Los Angeles,2023-08-14,Candle,Home & Garden,162.72,813.6
1775,T1776,C017,P019,1,2023-10-23 20:00:00,Store C,Alice Chen,Portland,2023-02-18,Shorts,Clothing,61.2,61.2
1776,T1777,C073,P043,2,2023-10-24 00:00:00,Store C,Patricia Kim,Seattle,2023-08-05,Tennis Racket,Sports,330.23,660.46
1777,T1778,C091,P002,2,2023-10-24 04:00:00,Store C,Alice Davis,Seattle,2023-09-28,Mouse,Electronics,457.12,914.24
1778,T1779,C069,P010,1,2023-10-24 08:00:00,Store A,Laura Thompson,Seattle,2023-07-24,Power Bank,Electronics,72.41,72.41
1779,T1780,C015,P043,1,2023-10-24 12:00:00,Store A,Kevin Jackson,Seattle,2023-02-12,Tennis Racket,Sports,330.23,330.23
1780,T1781,C090,P025,5,2023-10-24 16:00:00,Store A,Charlie Chen,San Francisco,2023-09-25,Plant Pot,Home & Garden,42.7,213.5
1781,T1782,C042,P020,3,2023-10-24 20:00:00,Store B,Diana Lee,San Francisco,2023-05-04,Scarf,Clothing,42.03,126.09
1782,T1783,C050,P048,1,2023-10-25 00:00:00,Store B,Ian Davis,Seattle,2023-05-28,Jump Rope,Sports,197.16,197.16
1783,T1784,C037,P019,2,2023-10-25 04:00:00,Store A,Eric Chen,Portland,2023-04-19,Shorts,Clothing,61.2,122.4
1784,T1785,C057,P023,1,2023-10-25 08:00:00,Store C,Ian Chen,Seattle,2023-06-18,Vacuum,Home & Garden,213.37,213.37
1785,T1786,C089,P024,2,2023-10-25 12:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Lamp,Home & Garden,177.47,354.94
1786,T1787,C074,P011,2,2023-10-25 16:00:00,Store C,Teresa Wilson,San Diego,2023-08-08,T-Shirt,Clothing,140.68,281.36
1787,T1788,C043,P046,2,2023-10-25 20:00:00,Store A,Kevin Wilson,Seattle,2023-05-07,Water Bottle,Sports,446.65,893.3
1788,T1789,C095,P034,5,2023-10-26 00:00:00,Store C,Michael Kim,Los Angeles,2023-10-10,Textbook,Books,24.38,121.9
1789,T1790,C095,P028,2,2023-10-26 04:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Pillow,Home & Garden,54.92,109.84
1790,T1791,C095,P005,1,2023-10-26 08:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Tablet,Electronics,306.81,306.81
1791,T1792,C047,P005,3,2023-10-26 12:00:00,Store C,Bob Garcia,Portland,2023-05-19,Tablet,Electronics,306.81,920.43
1792,T1793,C069,P021,1,2023-10-26 16:00:00,Store B,Laura Thompson,Seattle,2023-07-24,Coffee Maker,Home & Garden,173.69,173.69
1793,T1794,C100,P012,1,2023-10-26 20:00:00,Store C,Eric Davis,Seattle,2023-10-25,Jeans,Clothing,75.66,75.66
1794,T1795,C090,P050,1,2023-10-27 00:00:00,Store A,Charlie Chen,San Francisco,2023-09-25,Skateboard,Sports,295.47,295.47
1795,T1796,C009,P004,1,2023-10-27 04:00:00,Store A,Steve Garcia,San Francisco,2023-01-25,Monitor,Electronics,985.93,985.93
1796,T1797,C018,P049,3,2023-10-27 08:00:00,Store A,Teresa Miller,San Francisco,2023-02-21,Bicycle,Sports,60.58,181.74
1797,T1798,C070,P042,1,2023-10-27 12:00:00,Store A,Eric Brown,Sacramento,2023-07-27,Dumbbells,Sports,402.17,402.17
1798,T1799,C096,P020,3,2023-10-27 16:00:00,Store C,Hannah Brown,San Francisco,2023-10-13,Scarf,Clothing,42.03,126.09
1799,T1800,C075,P038,2,2023-10-27 20:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Self-Help,Books,44.68,89.36
1800,T1801,C072,P025,1,2023-10-28 00:00:00,Store A,Charlie Kim,Seattle,2023-08-02,Plant Pot,Home & Garden,42.7,42.7
1801,T1802,C026,P014,3,2023-10-28 04:00:00,Store C,Oscar Brown,Los Angeles,2023-03-17,Jacket,Clothing,145.27,435.81
1802,T1803,C083,P011,1,2023-10-28 08:00:00,Store B,Rachel Martinez,Portland,2023-09-04,T-Shirt,Clothing,140.68,140.68
1803,T1804,C092,P032,1,2023-10-28 12:00:00,Store A,Steve Garcia,Los Angeles,2023-10-01,Cookbook,Books,37.88,37.88
1804,T1805,C062,P011,2,2023-10-28 16:00:00,Store B,Julia Kim,Portland,2023-07-03,T-Shirt,Clothing,140.68,281.36
1805,T1806,C090,P018,1,2023-10-28 20:00:00,Store A,Charlie Chen,San Francisco,2023-09-25,Dress,Clothing,130.65,130.65
1806,T1807,C099,P027,1,2023-10-29 00:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Curtains,Home & Garden,297.17,297.17
1807,T1808,C042,P018,2,2023-10-29 04:00:00,Store B,Diana Lee,San Francisco,2023-05-04,Dress,Clothing,130.65,261.3
1808,T1809,C074,P023,2,2023-10-29 08:00:00,Store A,Teresa Wilson,San Diego,2023-08-08,Vacuum,Home & Garden,213.37,426.74
1809,T1810,C053,P011,1,2023-10-29 12:00:00,Store C,Diana Kim,Sacramento,2023-06-06,T-Shirt,Clothing,140.68,140.68
1810,T1811,C091,P021,4,2023-10-29 16:00:00,Store B,Alice Davis,Seattle,2023-09-28,Coffee Maker,Home & Garden,173.69,694.76
1811,T1812,C078,P044,2,2023-10-29 20:00:00,Store A,Diana Garcia,Seattle,2023-08-20,Soccer Ball,Sports,355.45,710.9
1812,T1813,C082,P005,3,2023-10-30 00:00:00,Store B,Rachel Rodriguez,San Francisco,2023-09-01,Tablet,Electronics,306.81,920.43
1813,T1814,C091,P023,1,2023-10-30 04:00:00,Store B,Alice Davis,Seattle,2023-09-28,Vacuum,Home & Garden,213.37,213.37
1814,T1815,C064,P041,2,2023-10-30 08:00:00,Store C,Patricia Jackson,Portland,2023-07-09,Yoga Mat,Sports,258.24,516.48
1815,T1816,C097,P025,3,2023-10-30 12:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Plant Pot,Home & Garden,42.7,128.1
1816,T1817,C075,P041,2,2023-10-30 16:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Yoga Mat,Sports,258.24,516.48
1817,T1818,C036,P010,2,2023-10-30 20:00:00,Store A,Bob Davis,San Diego,2023-04-16,Power Bank,Electronics,72.41,144.82
1818,T1819,C085,P022,1,2023-10-31 00:00:00,Store A,Ian Patel,Portland,2023-09-10,Blender,Home & Garden,281.8,281.8
1819,T1820,C091,P019,1,2023-10-31 04:00:00,Store C,Alice Davis,Seattle,2023-09-28,Shorts,Clothing,61.2,61.2
1820,T1821,C056,P001,1,2023-10-31 08:00:00,Store B,George Patel,Sacramento,2023-06-15,Laptop,Electronics,1097.56,1097.56
1821,T1822,C094,P007,1,2023-10-31 12:00:00,Store B,Fiona Garcia,San Francisco,2023-10-07,Headphones,Electronics,1433.2,1433.2
1822,T1823,C096,P004,3,2023-10-31 16:00:00,Store B,Hannah Brown,San Francisco,2023-10-13,Monitor,Electronics,985.93,2957.79
1823,T1824,C052,P001,1,2023-10-31 20:00:00,Store C,Charlie Patel,Los Angeles,2023-06-03,Laptop,Electronics,1097.56,1097.56
1824,T1825,C100,P015,4,2023-11-01 00:00:00,Store B,Eric Davis,Seattle,2023-10-25,Shoes,Clothing,130.89,523.56
1825,T1826,C033,P040,4,2023-11-01 04:00:00,Store A,Eric Chen,Seattle,2023-04-07,Reference Book,Books,30.45,121.8
1826,T1827,C042,P012,1,2023-11-01 08:00:00,Store C,Diana Lee,San Francisco,2023-05-04,Jeans,Clothing,75.66,75.66
1827,T1828,C040,P022,1,2023-11-01 12:00:00,Store A,Laura Jackson,Portland,2023-04-28,Blender,Home & Garden,281.8,281.8
1828,T1829,C096,P022,3,2023-11-01 16:00:00,Store A,Hannah Brown,San Francisco,2023-10-13,Blender,Home & Garden,281.8,845.4
1829,T1830,C083,P050,4,2023-11-01 20:00:00,Store C,Rachel Martinez,Portland,2023-09-04,Skateboard,Sports,295.47,1181.88
1830,T1831,C035,P047,1,2023-11-02 00:00:00,Store A,Quinn Martinez,Sacramento,2023-04-13,Resistance Bands,Sports,178.93,178.93
1831,T1832,C068,P017,1,2023-11-02 04:00:00,Store B,Alice Rodriguez,San Diego,2023-07-21,Socks,Clothing,70.06,70.06
1832,T1833,C080,P029,2,2023-11-02 08:00:00,Store C,Charlie Rodriguez,Seattle,2023-08-26,Candle,Home & Garden,162.72,325.44
1833,T1834,C022,P046,2,2023-11-02 12:00:00,Store A,Ian Rodriguez,Seattle,2023-03-05,Water Bottle,Sports,446.65,893.3
1834,T1835,C095,P014,1,2023-11-02 16:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Jacket,Clothing,145.27,145.27
1835,T1836,C091,P050,2,2023-11-02 20:00:00,Store B,Alice Davis,Seattle,2023-09-28,Skateboard,Sports,295.47,590.94
1836,T1837,C073,P020,1,2023-11-03 00:00:00,Store A,Patricia Kim,Seattle,2023-08-05,Scarf,Clothing,42.03,42.03
1837,T1838,C099,P050,1,2023-11-03 04:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Skateboard,Sports,295.47,295.47
1838,T1839,C066,P048,1,2023-11-03 08:00:00,Store C,Teresa Davis,San Francisco,2023-07-15,Jump Rope,Sports,197.16,197.16
1839,T1840,C100,P033,1,2023-11-03 12:00:00,Store A,Eric Davis,Seattle,2023-10-25,Biography,Books,38.1,38.1
1840,T1841,C084,P043,1,2023-11-03 16:00:00,Store B,Charlie Miller,Seattle,2023-09-07,Tennis Racket,Sports,330.23,330.23
1841,T1842,C082,P015,1,2023-11-03 20:00:00,Store B,Rachel Rodriguez,San Francisco,2023-09-01,Shoes,Clothing,130.89,130.89
1842,T1843,C037,P012,1,2023-11-04 00:00:00,Store A,Eric Chen,Portland,2023-04-19,Jeans,Clothing,75.66,75.66
1843,T1844,C095,P040,1,2023-11-04 04:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Reference Book,Books,30.45,30.45
1844,T1845,C067,P020,1,2023-11-04 08:00:00,Store A,Quinn Martinez,Seattle,2023-07-18,Scarf,Clothing,42.03,42.03
1845,T1846,C036,P030,5,2023-11-04 12:00:00,Store A,Bob Davis,San Diego,2023-04-16,Picture Frame,Home & Garden,265.05,1325.25
1846,T1847,C004,P038,1,2023-11-04 16:00:00,Store C,Eric Lee,San Francisco,2023-01-10,Self-Help,Books,44.68,44.68
1847,T1848,C077,P003,1,2023-11-04 20:00:00,Store A,Quinn Wilson,Los Angeles,2023-08-17,Keyboard,Electronics,85.26,85.26
1848,T1849,C074,P028,2,2023-11-05 00:00:00,Store C,Teresa Wilson,San Diego,2023-08-08,Pillow,Home & Garden,54.92,109.84
1849,T1850,C087,P026,5,2023-11-05 04:00:00,Store C,Alice Rodriguez,Los Angeles,2023-09-16,Rug,Home & Garden,190.28,951.4
1850,T1851,C096,P030,1,2023-11-05 08:00:00,Store A,Hannah Brown,San Francisco,2023-10-13,Picture Frame,Home & Garden,265.05,265.05
1851,T1852,C021,P013,2,2023-11-05 12:00:00,Store C,Hannah Brown,San Francisco,2023-03-02,Sweater,Clothing,145.67,291.34
1852,T1853,C087,P013,2,2023-11-05 16:00:00,Store A,Alice Rodriguez,Los Angeles,2023-09-16,Sweater,Clothing,145.67,291.34
1853,T1854,C040,P002,2,2023-11-05 20:00:00,Store A,Laura Jackson,Portland,2023-04-28,Mouse,Electronics,457.12,914.24
1854,T1855,C094,P037,1,2023-11-06 00:00:00,Store B,Fiona Garcia,San Francisco,2023-10-07,Travel Guide,Books,42.4,42.4
1855,T1856,C092,P049,2,2023-11-06 04:00:00,Store A,Steve Garcia,Los Angeles,2023-10-01,Bicycle,Sports,60.58,121.16
1856,T1857,C075,P038,1,2023-11-06 08:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Self-Help,Books,44.68,44.68
1857,T1858,C086,P002,2,2023-11-06 12:00:00,Store C,Alice Patel,Portland,2023-09-13,Mouse,Electronics,457.12,914.24
1858,T1859,C056,P036,2,2023-11-06 16:00:00,Store B,George Patel,Sacramento,2023-06-15,Comic Book,Books,42.37,84.74
1859,T1860,C070,P026,1,2023-11-06 20:00:00,Store C,Eric Brown,Sacramento,2023-07-27,Rug,Home & Garden,190.28,190.28
1860,T1861,C092,P011,3,2023-11-07 00:00:00,Store A,Steve Garcia,Los Angeles,2023-10-01,T-Shirt,Clothing,140.68,422.04
1861,T1862,C069,P008,1,2023-11-07 04:00:00,Store C,Laura Thompson,Seattle,2023-07-24,Webcam,Electronics,1376.55,1376.55
1862,T1863,C060,P044,3,2023-11-07 08:00:00,Store C,Alice Brown,Portland,2023-06-27,Soccer Ball,Sports,355.45,1066.35
1863,T1864,C072,P040,1,2023-11-07 12:00:00,Store A,Charlie Kim,Seattle,2023-08-02,Reference Book,Books,30.45,30.45
1864,T1865,C093,P043,1,2023-11-07 16:00:00,Store C,Nina Rodriguez,Los Angeles,2023-10-04,Tennis Racket,Sports,330.23,330.23
1865,T1866,C058,P022,1,2023-11-07 20:00:00,Store A,Hannah Lee,Seattle,2023-06-21,Blender,Home & Garden,281.8,281.8
1866,T1867,C038,P020,4,2023-11-08 00:00:00,Store B,Alice Kim,Seattle,2023-04-22,Scarf,Clothing,42.03,168.12
1867,T1868,C086,P008,1,2023-11-08 04:00:00,Store A,Alice Patel,Portland,2023-09-13,Webcam,Electronics,1376.55,1376.55
1868,T1869,C092,P029,1,2023-11-08 08:00:00,Store A,Steve Garcia,Los Angeles,2023-10-01,Candle,Home & Garden,162.72,162.72
1869,T1870,C026,P040,1,2023-11-08 12:00:00,Store C,Oscar Brown,Los Angeles,2023-03-17,Reference Book,Books,30.45,30.45
1870,T1871,C047,P026,2,2023-11-08 16:00:00,Store B,Bob Garcia,Portland,2023-05-19,Rug,Home & Garden,190.28,380.56
1871,T1872,C033,P030,2,2023-11-08 20:00:00,Store A,Eric Chen,Seattle,2023-04-07,Picture Frame,Home & Garden,265.05,530.1
1872,T1873,C059,P017,1,2023-11-09 00:00:00,Store B,Rachel Wilson,Seattle,2023-06-24,Socks,Clothing,70.06,70.06
1873,T1874,C068,P020,1,2023-11-09 04:00:00,Store B,Alice Rodriguez,San Diego,2023-07-21,Scarf,Clothing,42.03,42.03
1874,T1875,C088,P016,1,2023-11-09 08:00:00,Store C,Patricia Patel,San Francisco,2023-09-19,Hat,Clothing,58.28,58.28
1875,T1876,C083,P046,1,2023-11-09 12:00:00,Store A,Rachel Martinez,Portland,2023-09-04,Water Bottle,Sports,446.65,446.65
1876,T1877,C081,P043,1,2023-11-09 16:00:00,Store C,Charlie Anderson,San Diego,2023-08-29,Tennis Racket,Sports,330.23,330.23
1877,T1878,C060,P007,2,2023-11-09 20:00:00,Store A,Alice Brown,Portland,2023-06-27,Headphones,Electronics,1433.2,2866.4
1878,T1879,C093,P016,1,2023-11-10 00:00:00,Store B,Nina Rodriguez,Los Angeles,2023-10-04,Hat,Clothing,58.28,58.28
1879,T1880,C070,P045,1,2023-11-10 04:00:00,Store A,Eric Brown,Sacramento,2023-07-27,Running Shoes,Sports,400.96,400.96
1880,T1881,C100,P047,1,2023-11-10 08:00:00,Store A,Eric Davis,Seattle,2023-10-25,Resistance Bands,Sports,178.93,178.93
1881,T1882,C082,P048,5,2023-11-10 12:00:00,Store B,Rachel Rodriguez,San Francisco,2023-09-01,Jump Rope,Sports,197.16,985.8
1882,T1883,C030,P027,4,2023-11-10 16:00:00,Store B,Teresa Davis,Seattle,2023-03-29,Curtains,Home & Garden,297.17,1188.68
1883,T1884,C084,P023,3,2023-11-10 20:00:00,Store A,Charlie Miller,Seattle,2023-09-07,Vacuum,Home & Garden,213.37,640.11
1884,T1885,C057,P024,1,2023-11-11 00:00:00,Store C,Ian Chen,Seattle,2023-06-18,Lamp,Home & Garden,177.47,177.47
1885,T1886,C085,P009,1,2023-11-11 04:00:00,Store A,Ian Patel,Portland,2023-09-10,USB Cable,Electronics,586.73,586.73
1886,T1887,C019,P035,1,2023-11-11 08:00:00,Store B,Ian Kim,Portland,2023-02-24,Magazine,Books,21.74,21.74
